time,value
2024-04-17T00:00:01.759249715Z,24.246967315673828
2024-04-17T00:00:06.774715992Z,24.257648468017578
2024-04-17T00:00:11.792449028Z,24.273670196533203
2024-04-17T00:00:16.809517526Z,24.28702163696289
2024-04-17T00:00:21.827478161Z,24.279010772705078
2024-04-17T00:00:26.845314638Z,24.262989044189453
2024-04-17T00:00:31.862798374Z,24.262989044189453
2024-04-17T00:00:36.847923277Z,24.257648468017578
2024-04-17T00:00:41.898403431Z,24.268329620361328
2024-04-17T00:00:46.81423634Z,24.27634048461914
2024-04-17T00:00:51.831237513Z,24.28702163696289
2024-04-17T00:00:56.854713153Z,24.262989044189453
2024-04-17T00:01:01.866370249Z,24.27634048461914
2024-04-17T00:01:06.884160124Z,24.270999908447266
2024-04-17T00:01:11.901974058Z,24.270999908447266
2024-04-17T00:01:16.817458942Z,24.284351348876953
2024-04-17T00:01:21.834731239Z,24.270999908447266
2024-04-17T00:01:26.853744638Z,24.249637603759766
2024-04-17T00:01:31.870137695Z,24.262989044189453
2024-04-17T00:01:36.887325637Z,24.257648468017578
2024-04-17T00:01:41.905085349Z,24.279010772705078
2024-04-17T00:01:46.922363184Z,24.279010772705078
2024-04-17T00:01:51.939801084Z,24.27634048461914
2024-04-17T00:01:56.855804327Z,24.262989044189453
2024-04-17T00:02:01.873563829Z,24.268329620361328
2024-04-17T00:02:06.890966285Z,24.257648468017578
2024-04-17T00:02:11.90851675Z,24.257648468017578
2024-04-17T00:02:16.926301304Z,24.257648468017578
2024-04-17T00:02:21.944133627Z,24.270999908447266
2024-04-17T00:02:26.961148727Z,24.27634048461914
2024-04-17T00:02:31.97908564Z,24.295032501220703
2024-04-17T00:02:36.894306087Z,24.270999908447266
2024-04-17T00:02:41.912329927Z,24.24429702758789
2024-04-17T00:02:46.929656746Z,24.270999908447266
2024-04-17T00:02:51.946841719Z,24.257648468017578
2024-04-17T00:02:56.964333464Z,24.26565933227539
2024-04-17T00:03:01.982433727Z,24.268329620361328
2024-04-17T00:03:07.000003451Z,24.249637603759766
2024-04-17T00:03:11.915896462Z,24.257648468017578
2024-04-17T00:03:16.932810258Z,24.268329620361328
2024-04-17T00:03:21.95039188Z,24.284351348876953
2024-04-17T00:03:26.967986655Z,24.268329620361328
2024-04-17T00:03:31.985282817Z,24.3137264251709
2024-04-17T00:03:37.003457639Z,24.268329620361328
2024-04-17T00:03:42.021632212Z,24.268329620361328
2024-04-17T00:03:46.93619859Z,24.273670196533203
2024-04-17T00:03:51.954061435Z,24.268329620361328
2024-04-17T00:03:56.971545287Z,24.273670196533203
2024-04-17T00:04:01.989221341Z,24.260318756103516
2024-04-17T00:04:07.006721329Z,24.268329620361328
2024-04-17T00:04:12.024707014Z,24.249637603759766
2024-04-17T00:04:17.043251337Z,24.249637603759766
2024-04-17T00:04:22.060197216Z,24.249637603759766
2024-04-17T00:04:26.975511912Z,24.262989044189453
2024-04-17T00:04:31.993731473Z,24.249637603759766
2024-04-17T00:04:37.009741173Z,24.268329620361328
2024-04-17T00:04:42.028202266Z,24.281681060791016
2024-04-17T00:04:47.04685068Z,24.268329620361328
2024-04-17T00:04:52.063300878Z,24.262989044189453
2024-04-17T00:04:57.080706998Z,24.257648468017578
2024-04-17T00:05:02.099205804Z,24.262989044189453
2024-04-17T00:05:07.013846981Z,24.25497817993164
2024-04-17T00:05:12.134569268Z,24.268329620361328
2024-04-17T00:05:17.048699164Z,24.252307891845703
2024-04-17T00:05:22.066486891Z,24.273670196533203
2024-04-17T00:05:27.084882181Z,24.246967315673828
2024-04-17T00:05:32.101691901Z,24.268329620361328
2024-04-17T00:05:37.120752995Z,24.28702163696289
2024-04-17T00:05:42.03565208Z,24.26565933227539
2024-04-17T00:05:47.052948069Z,24.262989044189453
2024-04-17T00:05:52.070143907Z,24.260318756103516
2024-04-17T00:05:57.087843563Z,24.270999908447266
2024-04-17T00:06:02.105165815Z,24.24429702758789
2024-04-17T00:06:07.122992618Z,24.230945587158203
2024-04-17T00:06:12.140636133Z,24.270999908447266
2024-04-17T00:06:17.158638066Z,24.246967315673828
2024-04-17T00:06:22.073916673Z,24.25497817993164
2024-04-17T00:06:27.091313091Z,24.262989044189453
2024-04-17T00:06:32.109014262Z,24.246967315673828
2024-04-17T00:06:37.1260312Z,24.252307891845703
2024-04-17T00:06:42.14394668Z,24.257648468017578
2024-04-17T00:06:47.161455303Z,24.270999908447266
2024-04-17T00:06:52.179505966Z,24.257648468017578
2024-04-17T00:06:57.197735184Z,24.241626739501953
2024-04-17T00:07:02.112378715Z,24.246967315673828
2024-04-17T00:07:07.130064736Z,24.268329620361328
2024-04-17T00:07:12.14719227Z,24.249637603759766
2024-04-17T00:07:17.1647402Z,24.260318756103516
2024-04-17T00:07:22.183007031Z,24.268329620361328
2024-04-17T00:07:27.200271119Z,24.270999908447266
2024-04-17T00:07:32.217877698Z,24.260318756103516
2024-04-17T00:07:37.134233437Z,24.270999908447266
2024-04-17T00:07:42.150901199Z,24.257648468017578
2024-04-17T00:07:47.168119407Z,24.270999908447266
2024-04-17T00:07:52.186320335Z,24.257648468017578
2024-04-17T00:07:57.203802823Z,24.28702163696289
2024-04-17T00:08:02.22158433Z,24.279010772705078
2024-04-17T00:08:07.243678986Z,24.257648468017578
2024-04-17T00:08:12.256394542Z,24.257648468017578
2024-04-17T00:08:17.171872934Z,24.268329620361328
2024-04-17T00:08:22.189246371Z,24.26565933227539
2024-04-17T00:08:27.207229292Z,24.252307891845703
2024-04-17T00:08:32.224791323Z,24.252307891845703
2024-04-17T00:08:37.242049851Z,24.257648468017578
2024-04-17T00:08:42.2602036Z,24.236286163330078
2024-04-17T00:08:47.277753403Z,24.262989044189453
2024-04-17T00:08:52.193677367Z,24.270999908447266
2024-04-17T00:08:57.210687962Z,24.270999908447266
2024-04-17T00:09:02.229638254Z,24.257648468017578
2024-04-17T00:09:07.308235019Z,24.270999908447266
2024-04-17T00:09:12.26431572Z,24.25497817993164
2024-04-17T00:09:17.286351237Z,24.270999908447266
2024-04-17T00:09:22.299527655Z,24.246967315673828
2024-04-17T00:09:27.214695692Z,24.27634048461914
2024-04-17T00:09:32.232288451Z,24.26565933227539
2024-04-17T00:09:37.249326152Z,24.262989044189453
2024-04-17T00:09:42.37545674Z,24.268329620361328
2024-04-17T00:09:47.285450567Z,24.257648468017578
2024-04-17T00:09:52.303680359Z,24.273670196533203
2024-04-17T00:09:57.319377388Z,24.270999908447266
2024-04-17T00:10:02.343308398Z,24.257648468017578
2024-04-17T00:10:07.252696478Z,24.257648468017578
2024-04-17T00:10:12.270692872Z,24.252307891845703
2024-04-17T00:10:17.287981877Z,24.268329620361328
2024-04-17T00:10:22.305369235Z,24.268329620361328
2024-04-17T00:10:27.323067729Z,24.260318756103516
2024-04-17T00:10:32.341877986Z,24.26565933227539
2024-04-17T00:10:37.358573963Z,24.284351348876953
2024-04-17T00:10:42.27362585Z,24.281681060791016
2024-04-17T00:10:47.292305627Z,24.270999908447266
2024-04-17T00:10:52.308728595Z,24.25497817993164
2024-04-17T00:10:57.326519407Z,24.257648468017578
2024-04-17T00:11:02.344390562Z,24.26565933227539
2024-04-17T00:11:07.362681387Z,24.268329620361328
2024-04-17T00:11:12.380270042Z,24.270999908447266
2024-04-17T00:11:17.397409863Z,24.257648468017578
2024-04-17T00:11:22.312260482Z,24.257648468017578
2024-04-17T00:11:27.330639366Z,24.279010772705078
2024-04-17T00:11:32.347940961Z,24.268329620361328
2024-04-17T00:11:37.365275805Z,24.249637603759766
2024-04-17T00:11:42.383540798Z,24.268329620361328
2024-04-17T00:11:47.401216579Z,24.246967315673828
2024-04-17T00:11:52.417883459Z,24.268329620361328
2024-04-17T00:11:57.333857778Z,24.257648468017578
2024-04-17T00:12:02.351651901Z,24.262989044189453
2024-04-17T00:12:07.368279676Z,24.270999908447266
2024-04-17T00:12:12.386173554Z,24.270999908447266
2024-04-17T00:12:17.404487107Z,24.26565933227539
2024-04-17T00:12:22.422229286Z,24.260318756103516
2024-04-17T00:12:27.439890699Z,24.270999908447266
2024-04-17T00:12:32.457157225Z,24.268329620361328
2024-04-17T00:12:37.372108792Z,24.260318756103516
2024-04-17T00:12:42.49193595Z,24.268329620361328
2024-04-17T00:12:47.407445563Z,24.260318756103516
2024-04-17T00:12:52.425049114Z,24.257648468017578
2024-04-17T00:12:57.442994763Z,24.246967315673828
2024-04-17T00:13:02.4609435Z,24.246967315673828
2024-04-17T00:13:07.478373129Z,24.268329620361328
2024-04-17T00:13:12.393325078Z,24.270999908447266
2024-04-17T00:13:17.411406542Z,24.262989044189453
2024-04-17T00:13:22.42840054Z,24.241626739501953
2024-04-17T00:13:27.446283272Z,24.268329620361328
2024-04-17T00:13:32.464247827Z,24.257648468017578
2024-04-17T00:13:37.395195217Z,24.225605010986328
2024-04-17T00:13:42.499273433Z,24.26565933227539
2024-04-17T00:13:47.414557225Z,24.249637603759766
2024-04-17T00:13:52.431611967Z,24.252307891845703
2024-04-17T00:13:57.449893378Z,24.249637603759766
2024-04-17T00:14:02.467099055Z,24.27634048461914
2024-04-17T00:14:07.484397375Z,24.260318756103516
2024-04-17T00:14:12.502202071Z,24.241626739501953
2024-04-17T00:14:17.521679673Z,24.249637603759766
2024-04-17T00:14:22.537820435Z,24.252307891845703
2024-04-17T00:14:27.457504432Z,24.27634048461914
2024-04-17T00:14:32.470681134Z,24.230945587158203
2024-04-17T00:14:37.488538014Z,24.246967315673828
2024-04-17T00:14:42.506112048Z,24.252307891845703
2024-04-17T00:14:47.523902627Z,24.236286163330078
2024-04-17T00:14:52.541836027Z,24.249637603759766
2024-04-17T00:14:57.559517167Z,24.246967315673828
2024-04-17T00:15:02.474265628Z,24.230945587158203
2024-04-17T00:15:07.492260806Z,24.246967315673828
2024-04-17T00:15:12.509304439Z,24.220264434814453
2024-04-17T00:15:17.527447739Z,24.249637603759766
2024-04-17T00:15:22.545042544Z,24.260318756103516
2024-04-17T00:15:27.562020481Z,24.236286163330078
2024-04-17T00:15:32.579927687Z,24.249637603759766
2024-04-17T00:15:37.495363747Z,24.249637603759766
2024-04-17T00:15:42.617073524Z,24.249637603759766
2024-04-17T00:15:47.530965169Z,24.257648468017578
2024-04-17T00:15:52.548131003Z,24.260318756103516
2024-04-17T00:15:57.56575891Z,24.268329620361328
2024-04-17T00:16:02.583669667Z,24.25497817993164
2024-04-17T00:16:07.602210542Z,24.257648468017578
2024-04-17T00:16:12.516059293Z,24.241626739501953
2024-04-17T00:16:17.533866084Z,24.241626739501953
2024-04-17T00:16:22.55163339Z,24.257648468017578
2024-04-17T00:16:27.568960294Z,24.260318756103516
2024-04-17T00:16:32.586986314Z,24.246967315673828
2024-04-17T00:16:37.605126611Z,24.246967315673828
2024-04-17T00:16:42.584104892Z,24.246967315673828
2024-04-17T00:16:47.537285659Z,24.268329620361328
2024-04-17T00:16:52.554792252Z,24.236286163330078
2024-04-17T00:16:57.572552233Z,24.270999908447266
2024-04-17T00:17:02.589760335Z,24.270999908447266
2024-04-17T00:17:07.607796424Z,24.246967315673828
2024-04-17T00:17:12.626280144Z,24.260318756103516
2024-04-17T00:17:17.643572794Z,24.26565933227539
2024-04-17T00:17:22.558515061Z,24.23361587524414
2024-04-17T00:17:27.575715035Z,24.257648468017578
2024-04-17T00:17:32.593116705Z,24.260318756103516
2024-04-17T00:17:37.612295178Z,24.241626739501953
2024-04-17T00:17:42.629166471Z,24.257648468017578
2024-04-17T00:17:47.6472394Z,24.241626739501953
2024-04-17T00:17:52.663909372Z,24.257648468017578
2024-04-17T00:17:57.579859729Z,24.246967315673828
2024-04-17T00:18:02.59697507Z,24.25497817993164
2024-04-17T00:18:07.614584602Z,24.279010772705078
2024-04-17T00:18:12.632232494Z,24.252307891845703
2024-04-17T00:18:17.649781626Z,24.246967315673828
2024-04-17T00:18:22.667852216Z,24.252307891845703
2024-04-17T00:18:27.685317293Z,24.257648468017578
2024-04-17T00:18:32.600361362Z,24.260318756103516
2024-04-17T00:18:37.618118737Z,24.270999908447266
2024-04-17T00:18:42.739160961Z,24.252307891845703
2024-04-17T00:18:47.654140845Z,24.249637603759766
2024-04-17T00:18:52.671083262Z,24.25497817993164
2024-04-17T00:18:57.688973664Z,24.26565933227539
2024-04-17T00:19:02.706517551Z,24.252307891845703
2024-04-17T00:19:07.621925525Z,24.249637603759766
2024-04-17T00:19:12.639594048Z,24.246967315673828
2024-04-17T00:19:17.656874172Z,24.260318756103516
2024-04-17T00:19:22.674977586Z,24.257648468017578
2024-04-17T00:19:27.691590716Z,24.246967315673828
2024-04-17T00:19:32.709699834Z,24.246967315673828
2024-04-17T00:19:37.727383704Z,24.268329620361328
2024-04-17T00:19:42.643645618Z,24.249637603759766
2024-04-17T00:19:47.660828664Z,24.262989044189453
2024-04-17T00:19:52.685773786Z,24.257648468017578
2024-04-17T00:19:57.695645915Z,24.268329620361328
2024-04-17T00:20:02.713031635Z,24.257648468017578
2024-04-17T00:20:07.730817018Z,24.246967315673828
2024-04-17T00:20:12.748385291Z,24.260318756103516
2024-04-17T00:20:17.66350567Z,24.270999908447266
2024-04-17T00:20:22.681663013Z,24.252307891845703
2024-04-17T00:20:27.699080969Z,24.249637603759766
2024-04-17T00:20:32.716366087Z,24.260318756103516
2024-04-17T00:20:37.734696187Z,24.257648468017578
2024-04-17T00:20:42.751650261Z,24.26565933227539
2024-04-17T00:20:47.769068855Z,24.252307891845703
2024-04-17T00:20:52.68978701Z,24.24429702758789
2024-04-17T00:20:57.702711666Z,24.230945587158203
2024-04-17T00:21:02.719779859Z,24.257648468017578
2024-04-17T00:21:07.73799346Z,24.246967315673828
2024-04-17T00:21:12.75479375Z,24.257648468017578
2024-04-17T00:21:17.772838374Z,24.249637603759766
2024-04-17T00:21:22.791462379Z,24.257648468017578
2024-04-17T00:21:27.705384709Z,24.257648468017578
2024-04-17T00:21:32.723807558Z,24.252307891845703
2024-04-17T00:21:37.740867878Z,24.246967315673828
2024-04-17T00:21:42.758464394Z,24.257648468017578
2024-04-17T00:21:47.776323533Z,24.270999908447266
2024-04-17T00:21:52.794400377Z,24.270999908447266
2024-04-17T00:21:57.811442214Z,24.252307891845703
2024-04-17T00:22:02.72722246Z,24.238956451416016
2024-04-17T00:22:07.744518376Z,24.270999908447266
2024-04-17T00:22:12.762203489Z,24.26565933227539
2024-04-17T00:22:17.779464008Z,24.268329620361328
2024-04-17T00:22:22.797144125Z,24.26565933227539
2024-04-17T00:22:27.815146621Z,24.262989044189453
2024-04-17T00:22:32.83238209Z,24.24429702758789
2024-04-17T00:22:37.748142141Z,24.230945587158203
2024-04-17T00:22:42.766263821Z,24.257648468017578
2024-04-17T00:22:47.782876327Z,24.257648468017578
2024-04-17T00:22:52.801119105Z,24.246967315673828
2024-04-17T00:22:57.818190683Z,24.260318756103516
2024-04-17T00:23:02.836619359Z,24.220264434814453
2024-04-17T00:23:07.752490462Z,24.246967315673828
2024-04-17T00:23:12.871454094Z,24.241626739501953
2024-04-17T00:23:17.786644762Z,24.241626739501953
2024-04-17T00:23:22.805140538Z,24.238956451416016
2024-04-17T00:23:27.82167854Z,24.24429702758789
2024-04-17T00:23:32.839478577Z,24.230945587158203
2024-04-17T00:23:37.85733197Z,24.26565933227539
2024-04-17T00:23:42.773483708Z,24.22293472290039
2024-04-17T00:23:47.790309921Z,24.238956451416016
2024-04-17T00:23:52.808112822Z,24.246967315673828
2024-04-17T00:23:57.824816611Z,24.24429702758789
2024-04-17T00:24:02.843027022Z,24.220264434814453
2024-04-17T00:24:07.86069067Z,24.249637603759766
2024-04-17T00:24:12.878082833Z,24.220264434814453
2024-04-17T00:24:17.869619407Z,24.246967315673828
2024-04-17T00:24:22.811078137Z,24.225605010986328
2024-04-17T00:24:27.828794748Z,24.225605010986328
2024-04-17T00:24:32.84634658Z,24.23361587524414
2024-04-17T00:24:37.864058456Z,24.230945587158203
2024-04-17T00:24:42.882261825Z,24.236286163330078
2024-04-17T00:24:47.899613859Z,24.220264434814453
2024-04-17T00:24:52.814858851Z,24.198902130126953
2024-04-17T00:24:57.832297814Z,24.230945587158203
2024-04-17T00:25:02.850405952Z,24.249637603759766
2024-04-17T00:25:07.867328106Z,24.24429702758789
2024-04-17T00:25:12.889244627Z,24.236286163330078
2024-04-17T00:25:17.903408141Z,24.249637603759766
2024-04-17T00:25:22.920209639Z,24.24429702758789
2024-04-17T00:25:27.835531961Z,24.23361587524414
2024-04-17T00:25:32.85337025Z,24.230945587158203
2024-04-17T00:25:37.870979928Z,24.24429702758789
2024-04-17T00:25:42.889871124Z,24.230945587158203
2024-04-17T00:25:47.906063728Z,24.22293472290039
2024-04-17T00:25:52.923559169Z,24.230945587158203
2024-04-17T00:25:57.941466261Z,24.236286163330078
2024-04-17T00:26:02.856636269Z,24.257648468017578
2024-04-17T00:26:07.874760893Z,24.21225357055664
2024-04-17T00:26:12.994182416Z,24.220264434814453
2024-04-17T00:26:17.909491376Z,24.220264434814453
2024-04-17T00:26:22.931804039Z,24.246967315673828
2024-04-17T00:26:27.944697909Z,24.236286163330078
2024-04-17T00:26:32.962016022Z,24.220264434814453
2024-04-17T00:26:37.878048588Z,24.24429702758789
2024-04-17T00:26:42.894808595Z,24.228275299072266
2024-04-17T00:26:47.912591771Z,24.225605010986328
2024-04-17T00:26:52.930515491Z,24.22293472290039
2024-04-17T00:26:57.948603549Z,24.23361587524414
2024-04-17T00:27:02.965889582Z,24.249637603759766
2024-04-17T00:27:07.881218413Z,24.236286163330078
2024-04-17T00:27:12.899482512Z,24.206912994384766
