time,value
2024-04-17T00:00:01.759249715Z,0
2024-04-17T00:00:06.774715992Z,0
2024-04-17T00:00:11.792449028Z,0
2024-04-17T00:00:16.809517526Z,0
2024-04-17T00:00:21.827478161Z,0
2024-04-17T00:00:26.845314638Z,0
2024-04-17T00:00:31.862798374Z,0
2024-04-17T00:00:36.847923277Z,0
2024-04-17T00:00:41.898403431Z,0
2024-04-17T00:00:46.81423634Z,0
2024-04-17T00:00:51.831237513Z,0
2024-04-17T00:00:56.854713153Z,0
2024-04-17T00:01:01.866370249Z,0
2024-04-17T00:01:06.884160124Z,0
2024-04-17T00:01:11.901974058Z,0
2024-04-17T00:01:16.817458942Z,0
2024-04-17T00:01:21.834731239Z,0
2024-04-17T00:01:26.853744638Z,0
2024-04-17T00:01:31.870137695Z,0
2024-04-17T00:01:36.887325637Z,0
2024-04-17T00:01:41.905085349Z,0
2024-04-17T00:01:46.922363184Z,0
2024-04-17T00:01:51.939801084Z,0
2024-04-17T00:01:56.855804327Z,0
2024-04-17T00:02:01.873563829Z,0
2024-04-17T00:02:06.890966285Z,0
2024-04-17T00:02:11.90851675Z,0
2024-04-17T00:02:16.926301304Z,0
2024-04-17T00:02:21.944133627Z,0
2024-04-17T00:02:26.961148727Z,0
2024-04-17T00:02:31.97908564Z,0
2024-04-17T00:02:36.894306087Z,0
2024-04-17T00:02:41.912329927Z,0
2024-04-17T00:02:46.929656746Z,0
2024-04-17T00:02:51.946841719Z,0
2024-04-17T00:02:56.964333464Z,0
2024-04-17T00:03:01.982433727Z,0
2024-04-17T00:03:07.000003451Z,0
2024-04-17T00:03:11.915896462Z,0
2024-04-17T00:03:16.932810258Z,0
2024-04-17T00:03:21.95039188Z,0
2024-04-17T00:03:26.967986655Z,0
2024-04-17T00:03:31.985282817Z,0
2024-04-17T00:03:37.003457639Z,0
2024-04-17T00:03:42.021632212Z,0
2024-04-17T00:03:46.93619859Z,0
2024-04-17T00:03:51.954061435Z,0
2024-04-17T00:03:56.971545287Z,0
2024-04-17T00:04:01.989221341Z,0
2024-04-17T00:04:07.006721329Z,0
2024-04-17T00:04:12.024707014Z,0
2024-04-17T00:04:17.043251337Z,0
2024-04-17T00:04:22.060197216Z,0
2024-04-17T00:04:26.975511912Z,0
2024-04-17T00:04:31.993731473Z,0
2024-04-17T00:04:37.009741173Z,0
2024-04-17T00:04:42.028202266Z,0
2024-04-17T00:04:47.04685068Z,0
2024-04-17T00:04:52.063300878Z,0
2024-04-17T00:04:57.080706998Z,0
2024-04-17T00:05:02.099205804Z,0
2024-04-17T00:05:07.013846981Z,0
2024-04-17T00:05:12.134569268Z,0
2024-04-17T00:05:17.048699164Z,0
2024-04-17T00:05:22.066486891Z,0
2024-04-17T00:05:27.084882181Z,0
2024-04-17T00:05:32.101691901Z,0
2024-04-17T00:05:37.120752995Z,0
2024-04-17T00:05:42.03565208Z,0
2024-04-17T00:05:47.052948069Z,0
2024-04-17T00:05:52.070143907Z,0
2024-04-17T00:05:57.087843563Z,0
2024-04-17T00:06:02.105165815Z,0
2024-04-17T00:06:07.122992618Z,0
2024-04-17T00:06:12.140636133Z,0
2024-04-17T00:06:17.158638066Z,0
2024-04-17T00:06:22.073916673Z,0
2024-04-17T00:06:27.091313091Z,0
2024-04-17T00:06:32.109014262Z,0
2024-04-17T00:06:37.1260312Z,0
2024-04-17T00:06:42.14394668Z,0
2024-04-17T00:06:47.161455303Z,0
2024-04-17T00:06:52.179505966Z,0
2024-04-17T00:06:57.197735184Z,0
2024-04-17T00:07:02.112378715Z,0
2024-04-17T00:07:07.130064736Z,0
2024-04-17T00:07:12.14719227Z,0
2024-04-17T00:07:17.1647402Z,0
2024-04-17T00:07:22.183007031Z,0
2024-04-17T00:07:27.200271119Z,0
2024-04-17T00:07:32.217877698Z,0
2024-04-17T00:07:37.134233437Z,0
2024-04-17T00:07:42.150901199Z,0
2024-04-17T00:07:47.168119407Z,0
2024-04-17T00:07:52.186320335Z,0
2024-04-17T00:07:57.203802823Z,0
2024-04-17T00:08:02.22158433Z,0
2024-04-17T00:08:07.243678986Z,0
2024-04-17T00:08:12.256394542Z,0
2024-04-17T00:08:17.171872934Z,0
2024-04-17T00:08:22.189246371Z,0
2024-04-17T00:08:27.207229292Z,0
2024-04-17T00:08:32.224791323Z,0
2024-04-17T00:08:37.242049851Z,0
2024-04-17T00:08:42.2602036Z,0
2024-04-17T00:08:47.277753403Z,0
2024-04-17T00:08:52.193677367Z,0
2024-04-17T00:08:57.210687962Z,0
2024-04-17T00:09:02.229638254Z,0
2024-04-17T00:09:07.308235019Z,0
2024-04-17T00:09:12.26431572Z,0
2024-04-17T00:09:17.286351237Z,0
2024-04-17T00:09:22.299527655Z,0
2024-04-17T00:09:27.214695692Z,0
2024-04-17T00:09:32.232288451Z,0
2024-04-17T00:09:37.249326152Z,0
