time,value
2024-04-17T00:30:48.041429849Z,110
2024-04-17T00:30:53.059162886Z,112
2024-04-17T00:30:58.077927722Z,111
2024-04-17T00:31:03.094361499Z,114
2024-04-17T00:31:08.111778905Z,111
2024-04-17T00:31:13.027007428Z,113
2024-04-17T00:31:18.045153436Z,111
2024-04-17T00:31:23.063106279Z,111
2024-04-17T00:31:28.080474513Z,113
2024-04-17T00:31:33.097716143Z,112
2024-04-17T00:31:38.116187002Z,112
2024-04-17T00:31:43.133382505Z,112
2024-04-17T00:31:48.053668098Z,113
2024-04-17T00:31:53.065895695Z,109
2024-04-17T00:31:58.083528081Z,113
2024-04-17T00:32:03.10124098Z,112
2024-04-17T00:32:08.118719761Z,110
2024-04-17T00:32:13.136033563Z,111
2024-04-17T00:32:18.153922212Z,112
2024-04-17T00:32:23.069727199Z,111
2024-04-17T00:32:28.087162991Z,112
2024-04-17T00:32:33.104374242Z,112
2024-04-17T00:32:38.122951273Z,113
2024-04-17T00:32:43.139716401Z,112
2024-04-17T00:32:48.158665882Z,110
2024-04-17T00:32:53.174845164Z,108
2024-04-17T00:32:58.090515168Z,111
2024-04-17T00:33:03.108090448Z,112
2024-04-17T00:33:08.125507516Z,111
2024-04-17T00:33:13.14374845Z,111
2024-04-17T00:33:18.160741384Z,112
2024-04-17T00:33:23.178291263Z,111
2024-04-17T00:33:28.19604207Z,112
2024-04-17T00:33:33.111562683Z,112
2024-04-17T00:33:38.129128045Z,115
2024-04-17T00:33:43.249275339Z,112
2024-04-17T00:33:48.164254785Z,113
2024-04-17T00:33:53.181677474Z,109
2024-04-17T00:33:58.19956687Z,110
2024-04-17T00:34:03.217022791Z,112
2024-04-17T00:34:08.132533013Z,111
2024-04-17T00:34:13.150070391Z,110
2024-04-17T00:34:18.167713761Z,112
2024-04-17T00:34:23.185392039Z,112
2024-04-17T00:34:28.203209338Z,113
2024-04-17T00:34:33.220623947Z,110
2024-04-17T00:34:38.238295418Z,111
2024-04-17T00:34:43.153397776Z,112
2024-04-17T00:34:48.17120112Z,111
2024-04-17T00:34:53.189058441Z,112
2024-04-17T00:34:58.206388256Z,112
2024-04-17T00:35:03.223885365Z,112
2024-04-17T00:35:08.241669325Z,111
2024-04-17T00:35:13.259323702Z,113
2024-04-17T00:35:18.174488942Z,113
2024-04-17T00:35:23.192156042Z,113
2024-04-17T00:35:28.209755693Z,115
2024-04-17T00:35:33.227556943Z,112
2024-04-17T00:35:38.245222472Z,113
2024-04-17T00:35:43.262640853Z,112
2024-04-17T00:35:48.177951243Z,112
2024-04-17T00:35:53.195628204Z,112
2024-04-17T00:35:58.213277292Z,109
2024-04-17T00:36:03.230560084Z,111
2024-04-17T00:36:08.248353429Z,110
2024-04-17T00:36:13.265973818Z,109
2024-04-17T00:36:18.283969972Z,112
2024-04-17T00:36:23.199200217Z,112
2024-04-17T00:36:28.216547102Z,112
2024-04-17T00:36:33.234480671Z,113
2024-04-17T00:36:38.251851046Z,112
2024-04-17T00:36:43.269587341Z,112
2024-04-17T00:36:48.287700663Z,111
2024-04-17T00:36:53.304849166Z,112
2024-04-17T00:36:58.220095102Z,112
2024-04-17T00:37:03.237633783Z,111
2024-04-17T00:37:08.255495877Z,109
2024-04-17T00:37:13.273038809Z,110
2024-04-17T00:37:18.290456919Z,111
2024-04-17T00:37:23.308125937Z,112
2024-04-17T00:37:28.32664141Z,113
2024-04-17T00:37:33.24112307Z,112
2024-04-17T00:37:38.258869419Z,111
2024-04-17T00:37:43.27624947Z,113
2024-04-17T00:37:48.29416664Z,112
2024-04-17T00:37:53.311453376Z,110
2024-04-17T00:37:58.329422242Z,113
2024-04-17T00:38:03.354246203Z,112
2024-04-17T00:38:08.262249098Z,112
2024-04-17T00:38:13.382491736Z,112
2024-04-17T00:38:18.297876754Z,112
2024-04-17T00:38:23.315086473Z,110
2024-04-17T00:38:28.333268946Z,112
2024-04-17T00:38:33.350828854Z,111
2024-04-17T00:38:38.367682698Z,113
2024-04-17T00:38:43.283736021Z,114
2024-04-17T00:38:48.301086491Z,112
2024-04-17T00:38:53.318360829Z,113
2024-04-17T00:38:58.336598438Z,113
2024-04-17T00:39:03.353583191Z,111
2024-04-17T00:39:08.371303927Z,113
2024-04-17T00:39:13.389166298Z,112
2024-04-17T00:39:18.305299898Z,111
2024-04-17T00:39:23.321981902Z,112
2024-04-17T00:39:28.339537818Z,110
2024-04-17T00:39:33.3568271Z,109
2024-04-17T00:39:38.374777896Z,111
2024-04-17T00:39:43.392761527Z,111
2024-04-17T00:39:48.410312665Z,112
2024-04-17T00:39:53.32563542Z,111
2024-04-17T00:39:58.343354188Z,112
2024-04-17T00:40:03.360572646Z,112
2024-04-17T00:40:08.378529051Z,111
2024-04-17T00:40:13.406404555Z,113
2024-04-17T00:40:18.413325684Z,111
2024-04-17T00:40:23.43125297Z,112
2024-04-17T00:40:28.346730243Z,112
2024-04-17T00:40:33.36469018Z,110
2024-04-17T00:40:38.381763454Z,112
2024-04-17T00:40:43.399564559Z,112
2024-04-17T00:40:48.416838049Z,111
2024-04-17T00:40:53.434767899Z,114
2024-04-17T00:40:58.452455911Z,112
2024-04-17T00:41:03.367579601Z,112
2024-04-17T00:41:08.385361803Z,112
2024-04-17T00:41:13.505362952Z,111
2024-04-17T00:41:18.420204066Z,112
2024-04-17T00:41:23.437807404Z,112
2024-04-17T00:41:28.455873792Z,112
2024-04-17T00:41:33.473612135Z,102
2024-04-17T00:41:38.388740572Z,112
2024-04-17T00:41:43.406363432Z,111
2024-04-17T00:41:48.423734117Z,112
2024-04-17T00:41:53.441288565Z,112
2024-04-17T00:41:58.459253594Z,112
2024-04-17T00:42:03.476809458Z,112
2024-04-17T00:42:08.391956746Z,109
2024-04-17T00:42:13.409796654Z,113
2024-04-17T00:42:18.427611922Z,110
2024-04-17T00:42:23.444857991Z,112
2024-04-17T00:42:28.462522187Z,112
2024-04-17T00:42:33.480090134Z,111
2024-04-17T00:42:38.497481593Z,111
2024-04-17T00:42:43.51553297Z,112
2024-04-17T00:42:48.430592785Z,111
2024-04-17T00:42:53.44862671Z,112
2024-04-17T00:42:58.465891826Z,113
2024-04-17T00:43:03.483797453Z,111
2024-04-17T00:43:08.501024828Z,111
2024-04-17T00:43:13.519518345Z,112
2024-04-17T00:43:18.43567321Z,112
2024-04-17T00:43:23.451750641Z,112
2024-04-17T00:43:28.469474129Z,111
2024-04-17T00:43:33.487216268Z,112
2024-04-17T00:43:38.504697644Z,113
2024-04-17T00:43:43.522077825Z,111
2024-04-17T00:43:48.555350497Z,111
2024-04-17T00:43:53.455154321Z,109
2024-04-17T00:43:58.473074321Z,112
2024-04-17T00:44:03.490014784Z,112
2024-04-17T00:44:08.507945411Z,111
2024-04-17T00:44:13.525563053Z,114
2024-04-17T00:44:18.543460089Z,113
2024-04-17T00:44:23.561099406Z,111
2024-04-17T00:44:28.478758668Z,113
2024-04-17T00:44:33.493963059Z,110
2024-04-17T00:44:38.511384983Z,113
2024-04-17T00:44:43.529099144Z,111
2024-04-17T00:44:48.548466307Z,113
2024-04-17T00:44:53.564320618Z,112
2024-04-17T00:44:58.582144907Z,111
2024-04-17T00:45:03.497275295Z,111
2024-04-17T00:45:08.515444853Z,111
2024-04-17T00:45:13.532241311Z,112
2024-04-17T00:45:18.550031195Z,109
2024-04-17T00:45:23.56761471Z,111
2024-04-17T00:45:28.585436663Z,95
2024-04-17T00:45:33.500674141Z,113
2024-04-17T00:45:38.518607572Z,109
2024-04-17T00:45:43.638717851Z,113
2024-04-17T00:45:48.553916506Z,110
2024-04-17T00:45:53.571342382Z,112
2024-04-17T00:45:58.588987016Z,113
2024-04-17T00:46:03.607047367Z,112
2024-04-17T00:46:08.535650751Z,111
2024-04-17T00:46:13.539517571Z,110
2024-04-17T00:46:18.557106626Z,112
2024-04-17T00:46:23.574980951Z,116
2024-04-17T00:46:28.592027052Z,113
2024-04-17T00:46:33.610022585Z,113
2024-04-17T00:46:38.627728287Z,111
2024-04-17T00:46:43.542926712Z,113
2024-04-17T00:46:48.560900289Z,111
2024-04-17T00:46:53.578028309Z,113
2024-04-17T00:46:58.595817187Z,112
2024-04-17T00:47:03.613698077Z,112
2024-04-17T00:47:08.631003651Z,112
2024-04-17T00:47:13.648411557Z,111
2024-04-17T00:47:18.564052567Z,112
2024-04-17T00:47:23.582152062Z,112
2024-04-17T00:47:28.598856684Z,113
2024-04-17T00:47:33.616962552Z,114
2024-04-17T00:47:38.634573652Z,110
2024-04-17T00:47:43.651890464Z,114
2024-04-17T00:47:48.675826764Z,112
2024-04-17T00:47:53.585064766Z,110
2024-04-17T00:47:58.603146795Z,111
2024-04-17T00:48:03.620272792Z,110
2024-04-17T00:48:08.638181357Z,112
2024-04-17T00:48:13.656091237Z,110
2024-04-17T00:48:18.673024079Z,112
2024-04-17T00:48:23.690873149Z,112
2024-04-17T00:48:28.606262581Z,111
2024-04-17T00:48:33.623942273Z,112
2024-04-17T00:48:38.641125906Z,112
2024-04-17T00:48:43.658845201Z,112
2024-04-17T00:48:48.676539122Z,111
2024-04-17T00:48:53.694101562Z,113
2024-04-17T00:48:58.712528735Z,112
2024-04-17T00:49:03.62715261Z,114
2024-04-17T00:49:08.645145269Z,114
2024-04-17T00:49:13.662273084Z,114
2024-04-17T00:49:18.67974147Z,113
2024-04-17T00:49:23.697815829Z,112
2024-04-17T00:49:28.715012225Z,112
2024-04-17T00:49:33.732613641Z,111
2024-04-17T00:49:38.648155426Z,112
2024-04-17T00:49:43.665622868Z,112
2024-04-17T00:49:48.683128399Z,112
2024-04-17T00:49:53.701005255Z,112
2024-04-17T00:49:58.718473493Z,115
2024-04-17T00:50:03.736410584Z,110
2024-04-17T00:50:08.651714035Z,112
2024-04-17T00:50:13.771477777Z,113
2024-04-17T00:50:18.686799942Z,111
2024-04-17T00:50:23.704359468Z,112
2024-04-17T00:50:28.721810666Z,111
2024-04-17T00:50:33.739501497Z,111
2024-04-17T00:50:38.757754277Z,111
2024-04-17T00:50:43.672869517Z,113
2024-04-17T00:50:48.690782533Z,115
2024-04-17T00:50:53.708257096Z,112
2024-04-17T00:50:58.725851614Z,111
2024-04-17T00:51:03.743003137Z,114
2024-04-17T00:51:08.760903675Z,112
2024-04-17T00:51:13.786180857Z,112
2024-04-17T00:51:18.693649035Z,112
2024-04-17T00:51:23.711221446Z,111
2024-04-17T00:51:28.729633835Z,111
2024-04-17T00:51:33.746644297Z,109
2024-04-17T00:51:38.764001078Z,112
2024-04-17T00:51:43.781947547Z,110
2024-04-17T00:51:48.799212761Z,113
2024-04-17T00:51:53.715020839Z,113
2024-04-17T00:51:58.73246452Z,112
2024-04-17T00:52:03.750189673Z,112
2024-04-17T00:52:08.767957473Z,109
2024-04-17T00:52:13.785421981Z,112
2024-04-17T00:52:18.802963414Z,113
2024-04-17T00:52:23.820629022Z,112
2024-04-17T00:52:28.735785546Z,112
2024-04-17T00:52:33.753376408Z,113
2024-04-17T00:52:38.770797591Z,110
2024-04-17T00:52:43.791246423Z,112
2024-04-17T00:52:48.806482418Z,113
2024-04-17T00:52:53.823672505Z,112
2024-04-17T00:52:58.841784651Z,113
2024-04-17T00:53:03.756767173Z,111
2024-04-17T00:53:08.774433928Z,113
2024-04-17T00:53:13.894797489Z,112
2024-04-17T00:53:18.809686603Z,111
2024-04-17T00:53:23.827373259Z,112
2024-04-17T00:53:28.844995302Z,113
2024-04-17T00:53:33.862430705Z,111
2024-04-17T00:53:38.777815141Z,110
2024-04-17T00:53:43.81736536Z,111
2024-04-17T00:53:48.812988214Z,112
2024-04-17T00:53:53.830863117Z,114
2024-04-17T00:53:58.848410218Z,111
2024-04-17T00:54:03.86568775Z,111
2024-04-17T00:54:08.883825405Z,114
2024-04-17T00:54:13.799038778Z,111
2024-04-17T00:54:18.816540418Z,112
2024-04-17T00:54:23.834011693Z,113
2024-04-17T00:54:28.851688208Z,111
2024-04-17T00:54:33.86950574Z,112
2024-04-17T00:54:38.888288989Z,111
2024-04-17T00:54:43.904732419Z,112
2024-04-17T00:54:48.819889345Z,112
2024-04-17T00:54:53.837600421Z,112
2024-04-17T00:54:58.855151752Z,110
2024-04-17T00:55:03.873157511Z,111
2024-04-17T00:55:08.890580101Z,109
2024-04-17T00:55:13.908194687Z,110
2024-04-17T00:55:18.925561701Z,112
2024-04-17T00:55:23.841068834Z,111
2024-04-17T00:55:28.85885466Z,111
